image,class
metal409_aug.jpg,5
metal140.jpg,5
cardboard127_aug.jpg,3
cardboard105.jpg,3
glass154_aug.jpg,1
cardboard373.jpg,3
paper67.jpg,2
metal38.jpg,5
metal197.jpg,5
cardboard8.jpg,3
glass233.jpg,1
plastic301_aug.jpg,4
glass176.jpg,1
plastic40.jpg,4
plastic288_aug.jpg,4
glass205.jpg,1
plastic128.jpg,4
glass406_aug.jpg,1
metal135_aug.jpg,5
plastic464_aug.jpg,4
glass254.jpg,1
metal146_aug.jpg,5
metal233.jpg,5
trash94.jpg,6
metal5.jpg,5
plastic216.jpg,4
plastic346_aug.jpg,4
metal50.jpg,5
paper438.jpg,2
paper439.jpg,2
glass232.jpg,1
paper184_aug.jpg,2
plastic359_aug.jpg,4
metal142.jpg,5
cardboard165_aug.jpg,3
cardboard261.jpg,3
glass221_aug.jpg,1
glass168_aug.jpg,1
paper118_aug.jpg,2
paper186_aug.jpg,2
metal209.jpg,5
glass96_aug.jpg,1
plastic85_aug.jpg,4
trash125.jpg,6
metal236.jpg,5
glass371.jpg,1
paper476_aug.jpg,2
metal127_aug.jpg,5
cardboard382.jpg,3
glass423.jpg,1
plastic250.jpg,4
metal198_aug.jpg,5
paper206_aug.jpg,2
plastic366_aug.jpg,4
trash16_aug.jpg,6
cardboard308.jpg,3
paper181_aug.jpg,2
paper479.jpg,2
metal345_aug.jpg,5
glass215.jpg,1
plastic282_aug.jpg,4
trash63_aug.jpg,6
paper517_aug.jpg,2
glass334.jpg,1
metal23_aug.jpg,5
plastic156_aug.jpg,4
plastic162.jpg,4
paper511_aug.jpg,2
cardboard75.jpg,3
trash11_aug.jpg,6
glass295_aug.jpg,1
metal149.jpg,5
metal353_aug.jpg,5
trash8_aug.jpg,6
paper543_aug.jpg,2
metal402_aug.jpg,5
paper572_aug.jpg,2
plastic280.jpg,4
cardboard361.jpg,3
metal135_aug.jpg,5
paper360_aug.jpg,2
trash73.jpg,6
cardboard399.jpg,3
metal217_aug.jpg,5
glass343_aug.jpg,1
plastic388_aug.jpg,4
plastic342.jpg,4
glass326.jpg,1
metal397_aug.jpg,5
cardboard230_aug.jpg,3
plastic271_aug.jpg,4
glass367.jpg,1
paper134.jpg,2
plastic425.jpg,4
paper122_aug.jpg,2
cardboard70_aug.jpg,3
plastic73.jpg,4
plastic197_aug.jpg,4
paper360.jpg,2
metal137.jpg,5
metal357_aug.jpg,5
glass463_aug.jpg,1
glass252_aug.jpg,1
paper480_aug.jpg,2
metal362_aug.jpg,5
glass181_aug.jpg,1
paper171_aug.jpg,2
plastic208.jpg,4
glass222.jpg,1
trash69_aug.jpg,6
paper399.jpg,2
glass464_aug.jpg,1
metal144_aug.jpg,5
plastic256.jpg,4
paper263.jpg,2
cardboard170.jpg,3
paper330_aug.jpg,2
glass235_aug.jpg,1
paper132_aug.jpg,2
metal276_aug.jpg,5
glass291.jpg,1
glass18_aug.jpg,1
metal389.jpg,5
trash92.jpg,6
cardboard70_aug.jpg,3
cardboard209.jpg,3
trash5.jpg,6
paper102_aug.jpg,2
glass473.jpg,1
trash96_aug.jpg,6
metal23_aug.jpg,5
paper198.jpg,2
cardboard244_aug.jpg,3
plastic348_aug.jpg,4
plastic92_aug.jpg,4
cardboard314_aug.jpg,3
glass203.jpg,1
paper114.jpg,2
paper423_aug.jpg,2
paper48.jpg,2
cardboard139_aug.jpg,3
plastic20_aug.jpg,4
trash35_aug.jpg,6
plastic252_aug.jpg,4
glass64.jpg,1
cardboard267_aug.jpg,3
plastic308_aug.jpg,4
glass189_aug.jpg,1
paper248.jpg,2
cardboard368.jpg,3
cardboard150_aug.jpg,3
plastic224.jpg,4
plastic159.jpg,4
plastic17_aug.jpg,4
plastic9.jpg,4
metal204_aug.jpg,5
metal390.jpg,5
paper143_aug.jpg,2
plastic326_aug.jpg,4
paper398.jpg,2
paper189.jpg,2
glass248_aug.jpg,1
paper219.jpg,2
paper302_aug.jpg,2
plastic465.jpg,4
cardboard223.jpg,3
metal350_aug.jpg,5
plastic350_aug.jpg,4
metal214_aug.jpg,5
cardboard384.jpg,3
paper371.jpg,2
metal178.jpg,5
glass32.jpg,1
metal407.jpg,5
trash50.jpg,6
cardboard122_aug.jpg,3
metal208.jpg,5
cardboard61.jpg,3
metal9.jpg,5
cardboard167.jpg,3
plastic433.jpg,4
metal362_aug.jpg,5
paper110.jpg,2
trash109.jpg,6
trash122.jpg,6
metal172_aug.jpg,5
plastic119.jpg,4
cardboard133_aug.jpg,3
paper419_aug.jpg,2
cardboard304_aug.jpg,3
paper17_aug.jpg,2
glass120_aug.jpg,1
glass124.jpg,1
glass407.jpg,1
paper446_aug.jpg,2
trash83.jpg,6
plastic209.jpg,4
plastic94_aug.jpg,4
plastic240.jpg,4
paper6.jpg,2
glass218_aug.jpg,1
metal193_aug.jpg,5
plastic3_aug.jpg,4
glass118_aug.jpg,1
plastic136.jpg,4
plastic298_aug.jpg,4
paper15_aug.jpg,2
paper92.jpg,2
metal283_aug.jpg,5
glass227.jpg,1
plastic230_aug.jpg,4
cardboard369.jpg,3
plastic22_aug.jpg,4
plastic215.jpg,4
glass207.jpg,1
glass322_aug.jpg,1
cardboard51_aug.jpg,3
metal30.jpg,5
plastic395_aug.jpg,4
metal161.jpg,5
paper130.jpg,2
metal41.jpg,5
plastic47.jpg,4
glass20_aug.jpg,1
cardboard399_aug.jpg,3
plastic353.jpg,4
cardboard57.jpg,3
glass295_aug.jpg,1
glass493_aug.jpg,1
metal263.jpg,5
plastic448_aug.jpg,4
glass5_aug.jpg,1
cardboard258.jpg,3
paper212.jpg,2
cardboard403_aug.jpg,3
metal93.jpg,5
paper266.jpg,2
paper356_aug.jpg,2
glass149.jpg,1
paper553.jpg,2
plastic105.jpg,4
paper489_aug.jpg,2
paper594.jpg,2
paper593.jpg,2
glass256.jpg,1
plastic295_aug.jpg,4
plastic168.jpg,4
glass31.jpg,1
cardboard161.jpg,3
glass189.jpg,1
paper170.jpg,2
paper125.jpg,2
plastic355.jpg,4
plastic165.jpg,4
glass282.jpg,1
glass120.jpg,1
paper304.jpg,2
glass140.jpg,1
glass378_aug.jpg,1
plastic427.jpg,4
paper561.jpg,2
paper138.jpg,2
trash80.jpg,6
paper203_aug.jpg,2
cardboard214_aug.jpg,3
cardboard125.jpg,3
paper476_aug.jpg,2
metal42.jpg,5
glass220.jpg,1
cardboard119.jpg,3
plastic428.jpg,4
plastic61.jpg,4
paper370_aug.jpg,2
glass358_aug.jpg,1
glass215_aug.jpg,1
metal383.jpg,5
paper249_aug.jpg,2
glass235_aug.jpg,1
paper557_aug.jpg,2
paper285_aug.jpg,2
trash9_aug.jpg,6
trash21.jpg,6
trash17.jpg,6
glass202.jpg,1
cardboard330.jpg,3
cardboard277_aug.jpg,3
metal28_aug.jpg,5
cardboard289.jpg,3
cardboard216_aug.jpg,3
paper297_aug.jpg,2
paper143.jpg,2
plastic68.jpg,4
plastic13_aug.jpg,4
plastic141_aug.jpg,4
paper565_aug.jpg,2
glass320_aug.jpg,1
cardboard270_aug.jpg,3
plastic391_aug.jpg,4
paper111_aug.jpg,2
glass144_aug.jpg,1
glass327.jpg,1
metal21_aug.jpg,5
plastic154.jpg,4
plastic101.jpg,4
paper352.jpg,2
glass133_aug.jpg,1
paper514.jpg,2
metal323.jpg,5
glass442_aug.jpg,1
glass252.jpg,1
cardboard87.jpg,3
glass179.jpg,1
metal39_aug.jpg,5
plastic217.jpg,4
cardboard399_aug.jpg,3
plastic178_aug.jpg,4
metal263_aug.jpg,5
glass432.jpg,1
paper226.jpg,2
paper343.jpg,2
metal23_aug.jpg,5
glass329_aug.jpg,1
paper585.jpg,2
metal310.jpg,5
paper377_aug.jpg,2
cardboard218.jpg,3
trash69_aug.jpg,6
paper520_aug.jpg,2
glass14_aug.jpg,1
glass245.jpg,1
paper430_aug.jpg,2
trash77.jpg,6
plastic288_aug.jpg,4
cardboard379.jpg,3
metal107_aug.jpg,5
paper565_aug.jpg,2
metal121_aug.jpg,5
paper139_aug.jpg,2
metal334_aug.jpg,5
plastic252.jpg,4
paper195_aug.jpg,2
metal252.jpg,5
metal96.jpg,5
paper263_aug.jpg,2
metal341.jpg,5
paper318_aug.jpg,2
metal43.jpg,5
paper439_aug.jpg,2
cardboard24_aug.jpg,3
cardboard203_aug.jpg,3
plastic183_aug.jpg,4
plastic436.jpg,4
glass221_aug.jpg,1
metal223.jpg,5
metal290_aug.jpg,5
metal6.jpg,5
cardboard398_aug.jpg,3
plastic109_aug.jpg,4
glass383_aug.jpg,1
cardboard19_aug.jpg,3
plastic154_aug.jpg,4
paper96_aug.jpg,2
trash81.jpg,6
glass366_aug.jpg,1
glass347.jpg,1
trash35_aug.jpg,6
metal19_aug.jpg,5
cardboard294.jpg,3
plastic360.jpg,4
glass185.jpg,1
paper36_aug.jpg,2
paper487_aug.jpg,2
cardboard97_aug.jpg,3
cardboard103.jpg,3
trash134.jpg,6
glass251_aug.jpg,1
cardboard1_aug.jpg,3
paper339_aug.jpg,2
cardboard363_aug.jpg,3
glass63_aug.jpg,1
metal304.jpg,5
paper220_aug.jpg,2
plastic257_aug.jpg,4
plastic453_aug.jpg,4
paper207.jpg,2
paper288.jpg,2
paper308.jpg,2
plastic366_aug.jpg,4
glass273.jpg,1
paper351_aug.jpg,2
cardboard187_aug.jpg,3
trash112_aug.jpg,6
glass309.jpg,1
paper393.jpg,2
cardboard56.jpg,3
glass256_aug.jpg,1
paper176.jpg,2
cardboard36_aug.jpg,3
paper387_aug.jpg,2
paper450_aug.jpg,2
trash53.jpg,6
plastic265_aug.jpg,4
plastic67_aug.jpg,4
metal200_aug.jpg,5
paper521.jpg,2
metal106_aug.jpg,5
cardboard169_aug.jpg,3
cardboard129.jpg,3
trash11_aug.jpg,6
plastic234.jpg,4
cardboard378.jpg,3
cardboard54.jpg,3
metal292.jpg,5
glass295_aug.jpg,1
trash28_aug.jpg,6
cardboard139.jpg,3
paper15_aug.jpg,2
plastic339.jpg,4
metal281.jpg,5
paper132_aug.jpg,2
plastic146_aug.jpg,4
cardboard321.jpg,3
plastic287_aug.jpg,4
paper218_aug.jpg,2
paper472_aug.jpg,2
metal384_aug.jpg,5
paper247.jpg,2
paper464_aug.jpg,2
glass295_aug.jpg,1
paper399_aug.jpg,2
glass480.jpg,1
glass159_aug.jpg,1
plastic120_aug.jpg,4
plastic149.jpg,4
glass103_aug.jpg,1
metal56.jpg,5
cardboard314_aug.jpg,3
paper281.jpg,2
paper2_aug.jpg,2
trash66_aug.jpg,6
metal172_aug.jpg,5
paper27.jpg,2
metal370.jpg,5
metal88_aug.jpg,5
metal216.jpg,5
paper102.jpg,2
plastic364.jpg,4
cardboard366_aug.jpg,3
metal151_aug.jpg,5
cardboard349.jpg,3
paper368_aug.jpg,2
glass133_aug.jpg,1
glass96.jpg,1
paper315.jpg,2
metal408.jpg,5
cardboard173.jpg,3
glass391_aug.jpg,1
paper402.jpg,2
glass106_aug.jpg,1
metal70.jpg,5
glass206_aug.jpg,1
cardboard150_aug.jpg,3
metal350.jpg,5
trash21_aug.jpg,6
cardboard33.jpg,3
paper160.jpg,2
plastic384_aug.jpg,4
glass207_aug.jpg,1
trash111.jpg,6
paper287.jpg,2
glass361.jpg,1
paper50_aug.jpg,2
plastic99_aug.jpg,4
paper125_aug.jpg,2
plastic344.jpg,4
metal66_aug.jpg,5
paper334_aug.jpg,2
metal244_aug.jpg,5
plastic118.jpg,4
metal325_aug.jpg,5
plastic190.jpg,4
glass438.jpg,1
glass265.jpg,1
trash93.jpg,6
plastic429_aug.jpg,4
paper328_aug.jpg,2
trash19_aug.jpg,6
plastic458.jpg,4
metal127_aug.jpg,5
metal288_aug.jpg,5
plastic283.jpg,4
paper2_aug.jpg,2
trash133_aug.jpg,6
cardboard78_aug.jpg,3
metal153_aug.jpg,5
metal146_aug.jpg,5
plastic126.jpg,4
metal216_aug.jpg,5
cardboard327_aug.jpg,3
metal124.jpg,5
trash87.jpg,6
cardboard204.jpg,3
plastic153_aug.jpg,4
glass62.jpg,1
paper100_aug.jpg,2
plastic478_aug.jpg,4
paper19.jpg,2
cardboard346.jpg,3
glass102_aug.jpg,1
metal126.jpg,5
metal66_aug.jpg,5
glass387_aug.jpg,1
paper121.jpg,2
plastic415_aug.jpg,4
paper54.jpg,2
plastic91.jpg,4
glass446.jpg,1
metal102_aug.jpg,5
metal99.jpg,5
metal113_aug.jpg,5
metal405_aug.jpg,5
glass7_aug.jpg,1
glass75_aug.jpg,1
metal3_aug.jpg,5
metal143_aug.jpg,5
metal246_aug.jpg,5
paper449_aug.jpg,2
glass17_aug.jpg,1
paper245.jpg,2
paper51.jpg,2
plastic380.jpg,4
cardboard214_aug.jpg,3
plastic313_aug.jpg,4
plastic472_aug.jpg,4
plastic339_aug.jpg,4
trash27_aug.jpg,6
glass115.jpg,1
metal94_aug.jpg,5
cardboard180_aug.jpg,3
cardboard341_aug.jpg,3
glass440_aug.jpg,1
metal312_aug.jpg,5
cardboard211_aug.jpg,3
metal26_aug.jpg,5
plastic444.jpg,4
plastic455_aug.jpg,4
cardboard285_aug.jpg,3
paper394.jpg,2
paper52.jpg,2
trash19.jpg,6
cardboard322.jpg,3
metal260.jpg,5
metal343.jpg,5
glass226_aug.jpg,1
cardboard378_aug.jpg,3
paper95_aug.jpg,2
glass332.jpg,1
paper561_aug.jpg,2
metal23.jpg,5
glass498.jpg,1
metal357.jpg,5
metal374_aug.jpg,5
paper593_aug.jpg,2
plastic474.jpg,4
glass7.jpg,1
metal66.jpg,5
paper70.jpg,2
paper82_aug.jpg,2
glass283_aug.jpg,1
glass1.jpg,1
metal337_aug.jpg,5
paper330_aug.jpg,2
plastic274_aug.jpg,4
glass324.jpg,1
metal76_aug.jpg,5
trash22.jpg,6
metal15.jpg,5
cardboard211_aug.jpg,3
metal163_aug.jpg,5
glass440.jpg,1
paper261.jpg,2
cardboard220.jpg,3
plastic359.jpg,4
cardboard243_aug.jpg,3
glass168.jpg,1
glass228_aug.jpg,1
cardboard285_aug.jpg,3
paper442_aug.jpg,2
paper483.jpg,2
metal337_aug.jpg,5
metal241.jpg,5
cardboard138.jpg,3
cardboard6.jpg,3
metal365.jpg,5
plastic242.jpg,4
paper317_aug.jpg,2
metal172_aug.jpg,5
plastic452.jpg,4
metal300.jpg,5
glass98.jpg,1
cardboard92_aug.jpg,3
cardboard66_aug.jpg,3
plastic455.jpg,4
trash124.jpg,6
metal60.jpg,5
plastic365.jpg,4
plastic134.jpg,4
trash112_aug.jpg,6
paper350.jpg,2
metal83.jpg,5
metal190.jpg,5
plastic99_aug.jpg,4
metal333.jpg,5
paper283.jpg,2
metal322.jpg,5
metal26.jpg,5
plastic137_aug.jpg,4
metal336.jpg,5
paper432.jpg,2
glass316.jpg,1
metal396_aug.jpg,5
paper511_aug.jpg,2
cardboard80.jpg,3
paper543_aug.jpg,2
plastic441_aug.jpg,4
trash4.jpg,6
glass18_aug.jpg,1
plastic395.jpg,4
plastic193.jpg,4
plastic362_aug.jpg,4
plastic248_aug.jpg,4
plastic25_aug.jpg,4
metal116.jpg,5
paper320_aug.jpg,2
plastic440.jpg,4
paper311.jpg,2
paper406_aug.jpg,2
metal111_aug.jpg,5
cardboard154_aug.jpg,3
cardboard385.jpg,3
plastic8.jpg,4
glass271.jpg,1
metal244_aug.jpg,5
paper28.jpg,2
metal336_aug.jpg,5
cardboard375_aug.jpg,3
plastic120_aug.jpg,4
glass126_aug.jpg,1
paper145.jpg,2
metal249.jpg,5
cardboard396.jpg,3
paper179.jpg,2
plastic273.jpg,4
paper333_aug.jpg,2
glass299.jpg,1
plastic378_aug.jpg,4
metal302_aug.jpg,5
glass407_aug.jpg,1
paper228_aug.jpg,2
glass188_aug.jpg,1
glass218.jpg,1
cardboard72.jpg,3
metal95_aug.jpg,5
cardboard82.jpg,3
metal72_aug.jpg,5
glass199_aug.jpg,1
metal49_aug.jpg,5
plastic90.jpg,4
plastic210.jpg,4
metal359_aug.jpg,5
paper545.jpg,2
paper260.jpg,2
glass133.jpg,1
metal274.jpg,5
metal276_aug.jpg,5
plastic410.jpg,4
paper374_aug.jpg,2
glass54.jpg,1
paper320_aug.jpg,2
metal21.jpg,5
glass481_aug.jpg,1
cardboard135_aug.jpg,3
trash131.jpg,6
plastic294.jpg,4
paper228_aug.jpg,2
plastic31_aug.jpg,4
cardboard254.jpg,3
paper337_aug.jpg,2
glass451_aug.jpg,1
trash54_aug.jpg,6
cardboard217_aug.jpg,3
glass20.jpg,1
cardboard306.jpg,3
glass328.jpg,1
paper406_aug.jpg,2
glass335.jpg,1
cardboard370.jpg,3
glass188.jpg,1
glass1_aug.jpg,1
paper569.jpg,2
paper506_aug.jpg,2
glass430.jpg,1
plastic104_aug.jpg,4
cardboard116.jpg,3
cardboard246_aug.jpg,3
trash28_aug.jpg,6
paper340_aug.jpg,2
glass353_aug.jpg,1
plastic51.jpg,4
paper577.jpg,2
glass174_aug.jpg,1
glass213.jpg,1
glass422.jpg,1
paper576.jpg,2
trash67.jpg,6
glass435_aug.jpg,1
metal283.jpg,5
glass420.jpg,1
metal374_aug.jpg,5
cardboard180.jpg,3
paper481_aug.jpg,2
glass7_aug.jpg,1
plastic102.jpg,4
paper155.jpg,2
cardboard140_aug.jpg,3
plastic103_aug.jpg,4
glass23.jpg,1
plastic56.jpg,4
cardboard210_aug.jpg,3
glass288.jpg,1
paper434.jpg,2
paper579_aug.jpg,2
cardboard251_aug.jpg,3
paper526.jpg,2
paper50_aug.jpg,2
metal74.jpg,5
paper163.jpg,2
cardboard197.jpg,3
glass358_aug.jpg,1
trash99.jpg,6
glass281_aug.jpg,1
paper372_aug.jpg,2
paper446.jpg,2
metal207.jpg,5
paper453_aug.jpg,2
glass455_aug.jpg,1
metal314.jpg,5
paper565_aug.jpg,2
paper49.jpg,2
metal347.jpg,5
metal209_aug.jpg,5
paper285.jpg,2
paper452.jpg,2
paper555_aug.jpg,2
plastic210_aug.jpg,4
metal237_aug.jpg,5
paper388_aug.jpg,2
metal157.jpg,5
paper171.jpg,2
glass14_aug.jpg,1
plastic27.jpg,4
paper407.jpg,2
paper160_aug.jpg,2
metal103.jpg,5
paper65.jpg,2
paper509.jpg,2
paper61.jpg,2
paper251.jpg,2
plastic73_aug.jpg,4
paper464.jpg,2
metal107_aug.jpg,5
paper455_aug.jpg,2
cardboard29_aug.jpg,3
glass383_aug.jpg,1
glass330_aug.jpg,1
plastic103.jpg,4
metal105.jpg,5
trash28_aug.jpg,6
glass377.jpg,1
plastic150_aug.jpg,4
metal253_aug.jpg,5
plastic204.jpg,4
paper137.jpg,2
metal16.jpg,5
metal95_aug.jpg,5
metal217.jpg,5
plastic275.jpg,4
glass371_aug.jpg,1
metal193_aug.jpg,5
metal156_aug.jpg,5
plastic186_aug.jpg,4
glass51.jpg,1
glass11.jpg,1
cardboard320.jpg,3
glass358_aug.jpg,1
plastic339_aug.jpg,4
metal397_aug.jpg,5
plastic362.jpg,4
cardboard206.jpg,3
plastic451_aug.jpg,4
cardboard193.jpg,3
paper459.jpg,2
glass452.jpg,1
plastic173.jpg,4
metal288.jpg,5
metal18_aug.jpg,5
glass43.jpg,1
plastic110.jpg,4
glass453.jpg,1
plastic201.jpg,4
cardboard14.jpg,3
paper166_aug.jpg,2
plastic257_aug.jpg,4
glass149_aug.jpg,1
glass295_aug.jpg,1
metal294.jpg,5
glass363_aug.jpg,1
glass118_aug.jpg,1
plastic55.jpg,4
cardboard231.jpg,3
paper136_aug.jpg,2
cardboard120.jpg,3
glass113_aug.jpg,1
paper26.jpg,2
cardboard28.jpg,3
plastic195.jpg,4
paper466.jpg,2
trash73_aug.jpg,6
metal168.jpg,5
paper217.jpg,2
metal130.jpg,5
metal4_aug.jpg,5
cardboard265_aug.jpg,3
cardboard116_aug.jpg,3
trash112_aug.jpg,6
paper94.jpg,2
glass25.jpg,1
metal313.jpg,5
glass488.jpg,1
cardboard67.jpg,3
paper222.jpg,2
glass117_aug.jpg,1
cardboard191.jpg,3
plastic255.jpg,4
glass41_aug.jpg,1
metal121_aug.jpg,5
paper34.jpg,2
plastic113.jpg,4
glass399.jpg,1
glass395_aug.jpg,1
cardboard51_aug.jpg,3
paper11.jpg,2
paper291_aug.jpg,2
cardboard295.jpg,3
glass181.jpg,1
glass500.jpg,1
paper125_aug.jpg,2
metal379_aug.jpg,5
plastic408.jpg,4
trash130_aug.jpg,6
metal255.jpg,5
metal113_aug.jpg,5
paper443_aug.jpg,2
cardboard112.jpg,3
paper5.jpg,2
cardboard355.jpg,3
plastic270.jpg,4
glass91_aug.jpg,1
cardboard61_aug.jpg,3
metal195.jpg,5
cardboard92_aug.jpg,3
paper340_aug.jpg,2
paper509_aug.jpg,2
cardboard118_aug.jpg,3
plastic111_aug.jpg,4
cardboard388.jpg,3
metal249_aug.jpg,5
glass317_aug.jpg,1
trash42.jpg,6
paper291_aug.jpg,2
glass164.jpg,1
trash10.jpg,6
glass54_aug.jpg,1
plastic42_aug.jpg,4
glass148.jpg,1
cardboard180_aug.jpg,3
metal277.jpg,5
metal134.jpg,5
paper469.jpg,2
plastic37.jpg,4
glass344.jpg,1
cardboard203_aug.jpg,3
glass4.jpg,1
metal204.jpg,5
glass351.jpg,1
trash13.jpg,6
trash66_aug.jpg,6
cardboard315.jpg,3
glass318_aug.jpg,1
paper329.jpg,2
glass410_aug.jpg,1
paper450_aug.jpg,2
plastic150.jpg,4
plastic397.jpg,4
paper471_aug.jpg,2
trash126.jpg,6
plastic216_aug.jpg,4
cardboard102_aug.jpg,3
cardboard29.jpg,3
plastic369.jpg,4
cardboard279_aug.jpg,3
paper330_aug.jpg,2
glass167_aug.jpg,1
paper535_aug.jpg,2
glass359.jpg,1
metal409_aug.jpg,5
paper320_aug.jpg,2
cardboard31.jpg,3
glass407_aug.jpg,1
paper220_aug.jpg,2
paper233.jpg,2
cardboard196_aug.jpg,3
glass318_aug.jpg,1
plastic261.jpg,4
metal378_aug.jpg,5
paper420.jpg,2
paper53.jpg,2
plastic363_aug.jpg,4
glass30.jpg,1
glass314.jpg,1
cardboard328.jpg,3
metal175.jpg,5
metal22_aug.jpg,5
metal115.jpg,5
cardboard196_aug.jpg,3
paper547.jpg,2
plastic148_aug.jpg,4
paper259.jpg,2
plastic61_aug.jpg,4
cardboard154_aug.jpg,3
glass189_aug.jpg,1
plastic223.jpg,4
cardboard13_aug.jpg,3
metal379_aug.jpg,5
metal266.jpg,5
metal377.jpg,5
glass110.jpg,1
cardboard69.jpg,3
glass412.jpg,1
plastic20_aug.jpg,4
glass33.jpg,1
plastic11_aug.jpg,4
metal247_aug.jpg,5
plastic252_aug.jpg,4
glass85.jpg,1
glass415.jpg,1
paper494_aug.jpg,2
cardboard195.jpg,3
trash12_aug.jpg,6
metal81_aug.jpg,5
glass26_aug.jpg,1
paper430.jpg,2
cardboard128.jpg,3
cardboard281_aug.jpg,3
paper196_aug.jpg,2
metal229.jpg,5
paper218_aug.jpg,2
glass157.jpg,1
glass20_aug.jpg,1
plastic475_aug.jpg,4
paper532_aug.jpg,2
paper32.jpg,2
metal199.jpg,5
glass431_aug.jpg,1
metal215.jpg,5
paper421_aug.jpg,2
paper374_aug.jpg,2
glass464_aug.jpg,1
paper113_aug.jpg,2
plastic87_aug.jpg,4
glass228_aug.jpg,1
cardboard310_aug.jpg,3
glass384.jpg,1
metal189.jpg,5
paper318.jpg,2
paper73_aug.jpg,2
paper74.jpg,2
metal392.jpg,5
metal130_aug.jpg,5
cardboard242.jpg,3
metal278_aug.jpg,5
trash14.jpg,6
metal135_aug.jpg,5
plastic49.jpg,4
metal340.jpg,5
metal342.jpg,5
paper520.jpg,2
glass388_aug.jpg,1
metal63_aug.jpg,5
plastic315.jpg,4
glass343.jpg,1
plastic441_aug.jpg,4
cardboard35.jpg,3
plastic158.jpg,4
paper488_aug.jpg,2
metal153.jpg,5
plastic150_aug.jpg,4
plastic433_aug.jpg,4
metal316.jpg,5
metal290_aug.jpg,5
plastic32.jpg,4
plastic319_aug.jpg,4
cardboard332.jpg,3
glass461.jpg,1
paper471.jpg,2
plastic404_aug.jpg,4
paper411.jpg,2
plastic180.jpg,4
cardboard263_aug.jpg,3
paper340_aug.jpg,2
plastic321_aug.jpg,4
cardboard94.jpg,3
metal147.jpg,5
cardboard192_aug.jpg,3
plastic96_aug.jpg,4
cardboard215.jpg,3
plastic399.jpg,4
cardboard297.jpg,3
plastic388_aug.jpg,4
plastic305.jpg,4
glass388_aug.jpg,1
glass80_aug.jpg,1
cardboard356.jpg,3
plastic419.jpg,4
trash77_aug.jpg,6
paper379.jpg,2
paper201.jpg,2
cardboard21.jpg,3
glass199.jpg,1
glass456.jpg,1
glass143.jpg,1
cardboard183.jpg,3
metal210.jpg,5
glass186.jpg,1
metal194.jpg,5
plastic21.jpg,4
paper192.jpg,2
metal320.jpg,5
plastic271_aug.jpg,4
metal66_aug.jpg,5
paper558.jpg,2
metal143.jpg,5
plastic343.jpg,4
metal121_aug.jpg,5
paper181_aug.jpg,2
cardboard302.jpg,3
plastic293_aug.jpg,4
glass165_aug.jpg,1
glass295_aug.jpg,1
paper273.jpg,2
cardboard154.jpg,3
paper310.jpg,2
cardboard227.jpg,3
glass315_aug.jpg,1
cardboard214.jpg,3
paper2.jpg,2
paper355.jpg,2
paper538.jpg,2
metal98.jpg,5
plastic252_aug.jpg,4
metal81.jpg,5
glass315.jpg,1
cardboard226_aug.jpg,3
cardboard230_aug.jpg,3
paper123_aug.jpg,2
cardboard383.jpg,3
paper62.jpg,2
metal384_aug.jpg,5
cardboard120_aug.jpg,3
paper45.jpg,2
glass133_aug.jpg,1
paper222_aug.jpg,2
glass104.jpg,1
plastic146.jpg,4
cardboard228.jpg,3
plastic418_aug.jpg,4
plastic202.jpg,4
glass87_aug.jpg,1
cardboard360.jpg,3
glass15_aug.jpg,1
metal112.jpg,5
plastic58_aug.jpg,4
paper485_aug.jpg,2
paper149_aug.jpg,2
metal183_aug.jpg,5
paper391.jpg,2
metal156_aug.jpg,5
cardboard3.jpg,3
paper458_aug.jpg,2
paper154_aug.jpg,2
metal261.jpg,5
cardboard363_aug.jpg,3
paper529.jpg,2
cardboard175.jpg,3
metal109.jpg,5
metal127.jpg,5
metal296.jpg,5
plastic235_aug.jpg,4
cardboard127.jpg,3
paper345.jpg,2
paper99_aug.jpg,2
paper295.jpg,2
glass388.jpg,1
plastic383.jpg,4
paper21_aug.jpg,2
plastic371_aug.jpg,4
trash28_aug.jpg,6
glass49_aug.jpg,1
plastic134_aug.jpg,4
metal218_aug.jpg,5
glass321.jpg,1
paper321.jpg,2
cardboard397_aug.jpg,3
trash90.jpg,6
glass167.jpg,1
trash107.jpg,6
plastic301.jpg,4
cardboard240_aug.jpg,3
glass356_aug.jpg,1
cardboard323.jpg,3
paper103.jpg,2
plastic308_aug.jpg,4
glass114.jpg,1
plastic120_aug.jpg,4
plastic24_aug.jpg,4
paper370.jpg,2
glass395.jpg,1
paper204.jpg,2
cardboard14_aug.jpg,3
cardboard112_aug.jpg,3
cardboard380_aug.jpg,3
plastic195_aug.jpg,4
glass156.jpg,1
glass215_aug.jpg,1
paper177_aug.jpg,2
glass287_aug.jpg,1
cardboard125_aug.jpg,3
plastic467.jpg,4
plastic88.jpg,4
metal214.jpg,5
cardboard131_aug.jpg,3
cardboard106_aug.jpg,3
glass180.jpg,1
plastic274_aug.jpg,4
plastic120_aug.jpg,4
trash74.jpg,6
paper29.jpg,2
paper501.jpg,2
cardboard222_aug.jpg,3
metal394_aug.jpg,5
paper342.jpg,2
cardboard148_aug.jpg,3
paper82.jpg,2
paper215.jpg,2
cardboard126.jpg,3
plastic435_aug.jpg,4
paper383.jpg,2
plastic368.jpg,4
